Index,Facility_Name,Source_Facility_Type,ODCAF_Facility_Type,Provider,Unit,Street_No,Street_Name,Postal_Code,City,Prov_Terr,Source_Format_Address,CSD_Name,CSDUID,PRUID,Latitude,Longitude
6915,Niagara Falls Public Library Community Centre Branch,..,library or archives,niagara region,..,7150,montrose rd,..,niagara falls,on,7150 montrose rd,Niagara Falls,3526043,35,43.07275445,-79.12431121
6918,Niagara Historical Society And Museum,..,museum,niagara region,..,43,castlereagh st,..,niagara,on,43 castlereagh st,Niagara-on-the-Lake,3526047,35,43.25214528,-79.0716989
6920,Niagara Parks Commission -Administration Building,other,miscellaneous,canadian museums association,..,7400,portage road south,L2E 6T2,niagara falls,on,7400 portage road south niagara falls ontario l2e 6t2 canada,..,..,35,..,..
6921,Niagara Parks Commission Botanical Gardens And School of Horticulture,park other,miscellaneous,canadian museums association,..,2565,niagara pkwy,L2E 6T2,niagara,on,2565 niagara pkwy. niagara falls ontario l2e 6t2 canada,Niagara Falls,3526043,35,43.13709625,-79.05549168
6925,Niagara-On-The-Lake Public Library,..,library or archives,niagara region,..,10,anderson lane,..,niagara-on-the-lake,on,10 anderson lane,Niagara-on-the-Lake,3526047,35,43.24762004,-79.0864074
6926,Nickle Galleries,art gallery exhibition or cultural centre,gallery,canadian museums association,..,2500,university dr nw,T2N 1N4,calgary,ab,university of calgary 2500 university dr. n.w. calgary alberta t2n 1n4 canada,Calgary,4806016,48,51.07423285,-114.1462839
6927,Nicola Valley Museum & Archives,library and/or archives community/regional museum exhibition or cultural centre keeping house or native culture centre,museum,canadian museums association,..,1675,tutill court,V1K 1B8,merritt,bc,1675 tutill court merritt british columbia v1k 1b8 canada,Merritt,5933006,59,50.1071749,-120.786252
6928,Nicolas Denys Museum,community/regional museum,museum,canadian museums association,..,46,denys street,B0E 3B0,saint-peter's,ns,46 denys street saint peter's nova scotia b0e 3b0 canada,"Richmond, Subd. A",1216006,12,45.65594934,-60.86942186
6930,Nightwood Theatre,..,theatre/performance and concert hall,toronto,..,55,mill st,M5A 3C4,toronto,on,55 mill st,Toronto,3520005,35,43.65063867,-79.35966192
6931,Nikka Yuko Japanese Garden,exhibition or cultural centre historic site-building or park,art or cultural centre,canadian museums association,..,..,..,T1J 3Z6,lethbridge,ab,henderson lake park corner of 9th avenue south and mayor magrath drive lethbridge alberta t1j 3z6 canada,Lethbridge,4802012,48,..,..
6933,Nikola Budimir Memorial Resource Library,..,library or archives,city of windsor,..,1310,grand w,..,windsor,on,1310 grand marais w,Windsor,3537039,35,42.26828849,-83.02671176
6934,Nikola Rukaj Gallery,..,gallery,toronto,..,384,eglinton ave w,M5N 1A2,toronto,on,384 eglinton ave w,Toronto,3520005,35,43.70451295,-79.41001437
6935,Nipawin Living Forestry Museum,community/regional museum historic site-building or park interpretation centre natural history or natural sciences museum,museum,canadian museums association,..,..,..,S0E 1E0,nipawin,sk,hwys 35 and 55 nipawin saskatchewan s0e 1e0 canada,Nipawin,4714076,47,..,..
6936,Nipawin Public Library,..,library or archives,saskatchewan,..,501,2nd street e,S0E 1E0,nipawin,sk,501 2nd street e,Nipawin,4714076,47,..,..
6937,Nipigon Historical Museum,community/regional museum exhibition or cultural centre,museum,canadian museums association,..,40,front st,P0T 2J0,nipigon,on,40 front st nipigon ontario p0t 2j0 canada,Nipigon,3558044,35,49.01294933,-88.26284569
6938,Nipigon Twp,..,library or archives,government of ontario,..,52,front street,P0T 2J0,nipigon,on,52 front street,Nipigon,3558044,35,..,..
6939,Nipissing Fn,..,library or archives,government of ontario,..,24,semo road,P2B 3K2,garden village,on,24 semo road,Nipissing 10,3548073,35,46.3270741,-79.8719553
6940,Nipissing Township Museum,community/regional museum,museum,canadian museums association,..,..,..,P0H 1W0,nipissing,on,hwy 654 nipissing ontario p0h 1w0 canada,Nipissing,3549071,35,46.1045283,-79.4986682
6941,Nk'Mip Desert & Cultural Centre,exhibition or cultural centre keeping house or native culture centre,art or cultural centre,canadian museums association,..,1000,rancher road,V0H 1V6,osoyoos,bc,1000 rancher creek road osoyoos british columbia v0h 1v6 canada,Osoyoos 1,5907802,59,49.0415727,-119.434031
6942,No. 2 Fire Station,built heritage properties,heritage or historic site,moncton,..,199,george st,..,moncton,nb,199 st george st,Moncton,1307022,13,46.09163143,-64.78144206
6943,Noel Ryan Auditorium,"performing arts, theatres",theatre/performance and concert hall,mississauga,..,301,burnhamthorpe,..,mississauga,on,..,Mississauga,3521005,35,43.58765473,-79.64382239
6945,Nokomis Branch Library,..,library or archives,saskatchewan,..,..,..,S0G 3R0,nokomis,sk,main st. and 3rd ave,Nokomis,4711044,47,..,..
6946,Nokomis District Museum And Heritage Co-Op,community/regional museum,museum,canadian museums association,..,109,3rd ave w,S0G 3R0,nokomis,sk,109 3rd ave w nokomis saskatchewan s0g 3r0 canada,Nokomis,4711044,47,51.5110223,-105.0030406
6947,Noor Cultural Centre,..,art or cultural centre,toronto,..,123,wynford dr,M3C 1K1,toronto,on,123 wynford dr,Toronto,3520005,35,43.72632845,-79.32909962
6948,Nor'Westers & Loyalist Museum,community/regional museum exhibition or cultural centre historic site-building or park interpretation centre,museum,canadian museums association,..,19651,john st w,K0C 2J0,williamstown,on,19651 john st w box 69 williamstown ontario k0c 2j0 canada,South Glengarry,3501005,35,45.14749414,-74.5842787
6949,Nordegg Heritage Center -Clearwater County,..,heritage or historic site,canadian museums association,..,4340,47 avenue,T4T 1A4,rocky mountain house,ab,4340 -47 avenue po box 550 rocky mountain house ab t4t 1a4,Rocky Mountain House,4809015,48,52.3702953,-114.9100051
6950,Nordegg Public Library,..,library or archives,government of alberta,..,8,stuart street,T0M 2H0,valhalla centre,ab,"general delivery, 8 stuart street",..,..,48,..,..
6951,Norfolk Arts Centre,art gallery historic site-building or park,gallery,canadian museums association,..,21,lynnwood ave,N3Y 2V7,simcoe,on,21 lynnwood ave. simcoe ontario n3y 2v7 canada,Norfolk County,3528052,35,42.8380265,-80.30288756
6953,Norfolk County,..,library or archives,government of ontario,..,..,..,N3Y 4H3,simcoe,on,colborne st. s.,..,..,..,..,..
6954,Norman Rothstein Theatre,theatre/performance,theatre/performance and concert hall,vancouver,..,950,41st av w,V5Z 2N7,vancouver,bc,950 w 41st av vancouver bc v5z 2n7,Vancouver,5915022,59,49.233433,-123.126011
6955,Norman Wells Historical Society,art gallery historical society,gallery,canadian museums association,..,23,mackenzie drive north,X0E 0V0,norman wells,nt,23 mackenzie drive norman wells north west territories x0e 0v0 canada,Norman Wells,6102007,61,65.269821,-126.7603736
6956,Normandy Hall Dnd,historic site,heritage or historic site,kingston,..,346,ontario st,..,kingston,on,346 ontario st,Kingston,3510010,35,44.23462003,-76.47780057
6957,Norquay Branch Library,..,library or archives,saskatchewan,..,25,main street,S0A 2V0,norquay,sk,25 main street,Norquay,4709072,47,..,..
6958,Norris Arm Public Library,..,library or archives,government of newfoundland and labrador,..,..,..,..,..,nl,..,"Division No.  6, Subd. D",1006001,10,49.0888697,-55.26917568
6959,Norris Point Public Library,..,library or archives,government of newfoundland and labrador,..,..,..,..,..,nl,..,Norris Point,1009012,10,49.53133649,-57.87685791
6960,North American Carnival Museum And Archives,library and/or archives industry/trade museum other,museum,canadian museums association,..,114,alice st,N3S 5B7,brantford,on,114 alice st. brantford ontario n3s 5b7 canada,Brantford,3529006,35,43.15118187,-80.25257713
6961,North American Game Warden Museum,natural history or natural sciences museum other,museum,canadian museums association,..,..,..,R0K 0E0,boissevain,mb,box 1239 boissevain manitoba r0k 0e0 canada,Boissevain-Morton,4605032,46,49.2305637,-100.0556285
6962,North Atlantic Aviation Museum,aeronautics and space museum transportation museum,museum,canadian museums association,..,135,trans highway,A1V 1W6,gander,nl,135 trans canada highway gander newfoundland & labrador a1v 1w6 canada,Gander,1006009,10,..,..
6963,North Battleford Public Library,..,library or archives,saskatchewan,..,..,..,S9A 1A2,north battleford,sk,..,North Battleford,4716029,47,52.7778274,-108.2968702
6964,North Bay,..,library or archives,government of ontario,..,271,worthington street east,P1B 1H1,north bay,on,271 worthington street east,North Bay,3548044,35,46.3085536,-79.4592901
6965,North Cumberland Historical Society Archives,library and/or archives historical society,library or archives,canadian museums association,..,10222,durham street,B0K 1L0,pugwash,ns,10222 durham street pugwash train station 2nd floor pugwash nova scotia b0k 1l0 canada,..,..,12,..,..
6966,North Gloucester,..,library or archives,city of ottawa,..,2036,ogilvie,K1J 7N8,ottawa,on,2036 ogilvie,Ottawa,3506008,35,45.438301,-75.600899
6967,North Gower,..,library or archives,city of ottawa,..,6579,fourth line,K0A 2T0,ottawa,on,6579 fourth line,Ottawa,3506008,35,45.132801,-75.717598
6968,North Grenville Twp,..,library or archives,government of ontario,..,1,water street,K0G 1J0,kemptville,on,1 water street,..,..,..,..,..
6969,North Highlands Community Museum,library and/or archives community/regional museum exhibition or cultural centre interpretation centre maritime or marine museum transportation museum,museum,canadian museums association,..,29243,cabot trail,B0C 1G0,cape breton,ns,29243 cabot trail cape north cape breton nova scotia b0c 1g0 canada,Cape Breton,1217030,12,..,..
6970,North Hills Museum,community/regional museum historical society,museum,canadian museums association,..,5065,granville rd,B0S 1A1,annapolis,ns,5065 granville rd granville ferry annapolis county nova scotia b0s 1a1 canada,"Annapolis, Subd. A",1205004,12,44.743208,-65.5376987
6972,North Huron Museum,community/regional museum,museum,canadian museums association,..,273,josephine street,N0G 2W0,wingham,on,273 josephine street wingham ontario n0g 2w0 canada,North Huron,3540055,35,43.8932011,-81.3074161
6973,North Huron Township,theatre,theatre/performance and concert hall,haldimand county,..,423,queen st,N0M 1H0,blyth,on,"423 queen st, blyth, on n0m 1h0",North Huron,3540055,35,43.73701261,-81.42947945
6974,North Huron Township,theatre,theatre/performance and concert hall,haldimand county,..,274,josephine,..,wingham,on,"274 josephine, wingham, on",North Huron,3540055,35,43.88721574,-81.31265843
6976,North Kawartha Twp,..,library or archives,government of ontario,..,175,burleigh st,K0L 1A0,apsley,on,175 burleigh st.,North Kawartha,3515037,35,44.7564857,-78.08686729
6977,North Lanark Historical Society,community/regional museum exhibition or cultural centre interpretation centre,museum,canadian museums association,..,647,river road,K0A 1A0,almonte,on,647 river road almonte ontario k0a 1a0 canada,..,..,..,..,..
6978,North Mount Pleasant Arts Centre,art centre,art or cultural centre,calgary,..,523,27 av nw,..,calgary,ab,523 27 av nw,Calgary,4806016,48,51.07672742,-114.0727255
6979,North Norfolk Macgregor & District Archives Inc.,library and/or archives historical society,library or archives,canadian museums association,..,75,hampton street east,R0H 0R0,macgregor,mb,75 hampton street east macgregor manitoba r0h 0r0 canada,North Norfolk,4608046,46,49.966191,-98.7783097
6980,North Norfolk-Macgregor Regional Library,..,library or archives,government of manitoba,..,35,hampton e,R0H 0R0,macgregor,mb,35 hampton e,North Norfolk,4608046,46,49.966115,-98.779599
6981,North Pacific Cannery National Historic Site,community/regional museum industry/trade museum maritime or marine museum,museum,canadian museums association,..,..,..,V0V 1G0,port edward,bc,po box 1190 port edward british columbia v0v 1g0 canada,Port Edward,5947007,59,54.2246496,-130.2921229
6983,North Shore Archives -Tatamagouche Heritage Centre,library and/or archives,library or archives,canadian museums association,..,39,creamery road,B0K 1V0,tatamagouche,ns,39 creamery road tatamagouche nova scotia b0k 1v0 canada,"Colchester, Subd. B",1210008,12,45.71061766,-63.2859451
6984,North Shore Twp,..,library or archives,government of ontario,..,1385,hwy 17,P0R 1A0,algoma mills,on,1385 hwy. 17,..,..,..,..,..
6985,North Shuswap,okanagan regional library district,library or archives,government of british columbia,..,3867,squilax road,V0E 1M5,salt spring island,bc,3867 squilax anglemont road,Columbia-Shuswap F,5939044,59,50.910819,-119.4564
6986,North Sydney Museum,community/regional museum,museum,canadian museums association,..,309,commercial st north,B2A 1C3,sydney,ns,309 commercial st north sydney nova scotia b2a 1c3 canada,Cape Breton,1217030,12,46.2099792,-60.2478078
6987,North Thompson Museum,community/regional museum historical society interpretation centre,museum,canadian museums association,..,352,lilley road,V0E 1E0,barrière,bc,352 lilley road barrière british columbia v0e 1e0 canada,Barriere,5933074,59,51.1709852,-120.1310492
6988,North Vancouver City Library,north vancouver city library,library or archives,government of british columbia,..,120,14th street west,V7M 1N9,kamloops,bc,120 west 14th street,North Vancouver,5915051,59,49.321066,-123.073542
6990,North Vancouver District Public Library,..,library or archives,government of british columbia,300,1277,lynn valley rd,V7J 0A2,aldergrove,bc,300-1277 lynn valley rd.,..,..,59,..,..
6991,North Vancouver Museum & Archives,library and/or archives community/regional museum exhibition or cultural centre,museum,canadian museums association,..,3203,institute road,V7K 3E5,vancouver,bc,3203 institute road north vancouver british columbia v7k 3e5 canada,North Vancouver,5915046,59,49.3380126,-123.0366339
6992,North West Mounted Police Barracks,community/regional museum historic site-building or park,museum,canadian museums association,..,609,8 street,T1W 2B1,canmore,ab,609 -8 street canmore alberta t1w 2b1 canada,Canmore,4815023,48,51.08903295,-115.3564559
6993,North York Central Library,..,library or archives,city of toronto,..,5120,yonge street,M2N 5N9,toronto,on,"5120 yonge street, toronto, on, m2n 5n9",Toronto,3520005,35,43.76807778,-79.41424444
6994,North-West Regional Library,..,library or archives,government of manitoba,..,610,1st street north,R0L 1Z0,swan river,mb,610 1st street north,Swan River,4620048,46,52.107085,-101.26831
6995,Northeastern Manitoulin And the Islands,..,library or archives,government of ontario,..,50,meredith street west,P0P 1K0,little current on,on,50 meredith street west,Northeastern Manitoulin and the Islands,3551017,35,45.9810202,-81.9362054
6996,Northern Art Glass Inc.,heritage trades,heritage or historic site,ottawa,a,955,gladstone avenue,K1Y 3E5,ottawa,on,955a gladstone avenue,Ottawa,3506008,35,45.4056175,-75.708723
6997,Northern BC Archives & Special Collections,library and/or archives,library or archives,canadian museums association,..,3333,university way,V2M 4Z9,prince george,bc,geoffrey r. library (room 5-423) university of northern british columbia 3333 university way prince george british columbia v2m 4z9 canada,Prince George,5953023,59,..,..
6998,Northern District,..,library or archives,city of toronto,..,40,orchard blvd,M4R 1B9,toronto,on,"40 orchard view blvd., toronto, on, m4r 1b9",Toronto,3520005,35,43.70824074,-79.39987407
7000,Northern Elms,..,library or archives,city of toronto,b,123,rexdale blvd,M9W 1P1,toronto,on,"123b rexdale blvd., unit 5, toronto, on, m9w 1p1",Toronto,3520005,35,43.71132963,-79.56554815
