lat,lon,facility_type,type,name,city,id
49.2679436,-123.1833749,health,Nursing and residential care facilities,Crossroads,Vancouver,5915022.0
49.284775,-122.8279927,health,Nursing and residential care facilities,Crossroads Inlet Centre Hospice,Port Moody,5915043.0
49.053692,-122.793128,health,Nursing and residential care facilities,Croydon Villa,Surrey,5915004.0
49.2320214,-122.9185116,health,Nursing and residential care facilities,Cumberland House,Burnaby,5915025.0
49.1559857,-123.1511773,health,Nursing and residential care facilities,Curzon House,Richmond,5915015.0
49.247584,-122.975187,health,Nursing and residential care facilities,Dania Home,Burnaby,5915025.0
49.227708,-122.683004,health,Nursing and residential care facilities,Davison,Pitt Meadows,5915070.0
49.264467,-123.011697,health,Ambulatory health care services,Dawson Medical Clinic,Burnaby,5915025.0
49.2487285,-122.8503737,health,Nursing and residential care facilities,Decaire House,Coquitlam,5915034.0
49.22851970000001,-122.9643376,health,Nursing and residential care facilities,Deer Lake House,Burnaby,5915025.0
49.0856773,-123.0618836,health,Hospitals,Delta Hospital,Delta,5915011.0
49.1377685,-122.9004883,health,Nursing and residential care facilities,Delta House,Delta,5915011.0
49.1699318,-122.9145102,health,Nursing and residential care facilities,Delta Lodge,Delta,5915011.0
49.09232,-123.085306,health,Ambulatory health care services,Delta Medical Center,Delta,5915011.0
49.287963,-123.141131,health,Ambulatory health care services,Denman Medical Centre,Vancouver,5915022.0
49.18544,-122.8474,health,Ambulatory health care services,Denning Health Group,Surrey,5915004.0
49.28098,-123.0901,health,Ambulatory health care services,Doc-Side Medical,Vancouver,5915022.0
49.218578,-123.118,health,Nursing and residential care facilities,Dogwood Lodge,Vancouver,5915022.0
49.2203849,-123.0371915,health,Nursing and residential care facilities,Doman House,Vancouver,5915022.0
49.281727,-123.13,health,Nursing and residential care facilities,Dr. Peter Aids Foundation (Residence),Vancouver,5915022.0
49.2393317,-123.0497683,health,Nursing and residential care facilities,Duke House,Vancouver,5915022.0
49.2748071,-122.9538731,health,Nursing and residential care facilities,Duthie Avenue,Burnaby,5915025.0
49.285505,-122.82358,health,Hospitals,Eagle Ridge Hospital,Port Moody,5915043.0
49.2383527,-123.0986843,health,Nursing and residential care facilities,East 36th House,Vancouver,5915022.0
49.2296873,-123.0525228,health,Nursing and residential care facilities,East 45th Group Home,Vancouver,5915022.0
49.2146808,-123.0920388,health,Nursing and residential care facilities,East 61st Community House,Vancouver,5915022.0
49.313665,-123.067037,health,Nursing and residential care facilities,East Keith Road House,North Vancouver,5915051.0
49.2739211,-122.9903615,health,Nursing and residential care facilities,Eastlawn,Burnaby,5915025.0
49.3328531,-123.0948838,health,Nursing and residential care facilities,Edgemont House,North Vancouver,5915046.0
49.336925,-123.101618,health,Ambulatory health care services,Edgemont Medical Clinic,North Vancouver,5915046.0
49.2252184,-122.9412436,health,Nursing and residential care facilities,Edmonds House,Burnaby,5915025.0
49.048515,-122.797706,health,Nursing and residential care facilities,Ehn Canada White Rock Mental Health Services Inc,Surrey,5915004.0
49.148372,-122.90575,health,Nursing and residential care facilities,Eightieth Avenue House,Delta,5915011.0
49.055582,-122.822937,health,Nursing and residential care facilities,Elgin House,Surrey,5915004.0
49.253444,-122.89804,health,Ambulatory health care services,Elicare Medical,Burnaby,5915025.0
49.2845069,-123.0445436,health,Nursing and residential care facilities,Emerald Place,Vancouver,5915022.0
49.28313320000001,-123.1119351,health,Nursing and residential care facilities,Emerge Addiction Recovery Program,Vancouver,5915022.0
49.21362360000001,-122.9979473,health,Nursing and residential care facilities,Emily House,Burnaby,5915025.0
49.0260605,-123.0898037,health,Nursing and residential care facilities,English Bluff,Delta,5915011.0
49.155213,-122.789853,health,Nursing and residential care facilities,Evergreen Hamlets at Fleetwood,Surrey,5915004.0
49.2662976,-122.8848789,health,Nursing and residential care facilities,Evergreen House,Coquitlam,5915034.0
49.2152662,-123.0058287,health,Nursing and residential care facilities,Fair Haven Burnaby Lodge,Burnaby,5915025.0
49.2253678,-123.0513694,health,Nursing and residential care facilities,Fair Haven Homes Vancouver Lodge,Vancouver,5915022.0
49.26734,-123.129,health,Nursing and residential care facilities,False Creek Residence,Vancouver,5915022.0
49.040491,-122.669881,health,Nursing and residential care facilities,Fernridge Place,Langley,5915001.0
49.10028300000001,-122.868452,health,Nursing and residential care facilities,Fifty Fourth Avenue Home,Surrey,5915004.0
49.20822879999999,-123.06074540000002,health,Nursing and residential care facilities,Finnish Home,Vancouver,5915022.0
49.25405,-123.01274879999998,health,Nursing and residential care facilities,Finnish Manor,Burnaby,5915025.0
49.191351,-122.80976,health,Ambulatory health care services,First Canadian Medical Clinic,Surrey,5915004.0
49.261542,-123.069778,health,Ambulatory health care services,Firstcare Medical Centre,Vancouver,5915022.0
49.0915519,-122.6283675,health,Nursing and residential care facilities,Five Corners Residence,Langley,5915001.0
49.2634222,-122.8114257,health,Nursing and residential care facilities,Fleet Street Group Home,Coquitlam,5915034.0
49.17338400000001,-122.776442,health,Nursing and residential care facilities,Fleetwood House,Surrey,5915004.0
49.153895,-122.778049,health,Nursing and residential care facilities,Fleetwood Place,Surrey,5915004.0
49.2216885,-122.5919793,health,Nursing and residential care facilities,Fletcher 1,Maple Ridge,5915075.0
49.293373,-122.755466,health,Ambulatory health care services,Foothills Medical Clinic,Coquitlam,5915034.0
49.204289,-122.905839,health,Ambulatory health care services,Foremed Clinic,New Westminster,5915029.0
49.263318,-123.111417,health,Hospitals,Forensic Psychiatric Hospital (Forensic Psychiatric Services Commission),Vancouver,5915022.0
49.2349345,-122.9926051,health,Nursing and residential care facilities,Forglen 5450,Burnaby,5915025.0
49.26886500000001,-123.1845142,health,Nursing and residential care facilities,Fourth and Alma,Vancouver,5915022.0
49.23926289999999,-122.8662457,health,Nursing and residential care facilities,Foyer Maillard,Coquitlam,5915034.0
49.14971120000001,-123.1472723,health,Nursing and residential care facilities,Francis House,Richmond,5915015.0
49.05831,-122.4733,health,Ambulatory health care services,Fraser Highway Medical Clinic,Langley,5915001.0
49.0887548,-122.6516108,health,Nursing and residential care facilities,Fraser Supported Community Living,Langley,5915002.0
49.2134802,-122.9715652,health,Nursing and residential care facilities,Fraserside Residence,Burnaby,5915025.0
49.1398092,-123.1174766,health,Nursing and residential care facilities,Fraserview Intermediate Care Lodge,Richmond,5915015.0
49.3416966,-123.0440175,health,Nursing and residential care facilities,Frederick Road,North Vancouver,5915046.0
49.246789,-123.125415,health,Hospitals,g.f. Strong Rehabilitation Centre,Vancouver,5915022.0
49.2542391,-122.7803914,health,Nursing and residential care facilities,Gemini House,Port Coquitlam,5915039.0
49.23360200000001,-122.916488,health,Nursing and residential care facilities,George Derby Centre,Burnaby,5915025.0
49.21877,-123.121144,health,Nursing and residential care facilities,George Pearson Centre,Vancouver,5915022.0
49.0905341,-123.0876367,health,Nursing and residential care facilities,Georgia House,Delta,5915011.0
49.292361,-123.134202,health,Ambulatory health care services,Georgia Medical Clinic,Vancouver,5915022.0
49.2098793,-123.0651145,health,Nursing and residential care facilities,German Canadian Care Home,Vancouver,5915022.0
49.2089907,-122.9733811,health,Nursing and residential care facilities,Gilley House,Burnaby,5915025.0
49.24299439999999,-123.0635011,health,Nursing and residential care facilities,Gladstone House ( l & t Services),Vancouver,5915022.0
49.2356384,-123.0623051,health,Nursing and residential care facilities,Gladstone Street Group Home,Vancouver,5915022.0
49.108106,-122.65072,health,Ambulatory health care services,Glover Medical Centre,Langley,5915002.0
49.0245841,-122.8105055,health,Nursing and residential care facilities,Good Shepherd Lodge,White Rock,5915007.0
49.229818,-122.940914,health,Nursing and residential care facilities,Goodlad House,Burnaby,5915025.0
49.1216231,-122.56590690000002,health,Nursing and residential care facilities,Graceland Gates,Langley,5915001.0
49.16006,-123.114,health,Nursing and residential care facilities,Granville House,Richmond,5915015.0
49.262912,-123.138565,health,Ambulatory health care services,Granville Medical Clinic,Vancouver,5915022.0
49.2206634,-123.0000315,health,Nursing and residential care facilities,Gray House,Burnaby,5915025.0
49.117839,-122.756821,health,Ambulatory health care services,Green Cross Medical Clinic and Pharmacy,Surrey,5915004.0
49.2271727,-122.6854977,health,Nursing and residential care facilities,Greystone,Pitt Meadows,5915070.0
49.191481,-122.815324,health,Ambulatory health care services,Guildford Medical Clinic,Surrey,5915004.0
49.192422,-122.8183,health,Nursing and residential care facilities,Guildford Seniors Village,Surrey,5915004.0
49.1337709,-123.1096721,health,Nursing and residential care facilities,Gvcss - Steveston Group Home,Richmond,5915015.0
49.1413308,-123.1724487,health,Nursing and residential care facilities,Gvcss - Williams Road Home,Richmond,5915015.0
49.224537,-122.942499,health,Nursing and residential care facilities,Harmony Court Care Centre,Burnaby,5915025.0
49.285771,-123.129,health,Nursing and residential care facilities,Haro Park Centre,Vancouver,5915022.0
49.1669154,-122.7813251,health,Nursing and residential care facilities,Harrison at Elim Village,Surrey,5915004.0
49.280892,-123.058284,health,Ambulatory health care services,Hastings Sunrise Medical Clinic,Vancouver,5915022.0
49.031543,-122.683476,health,Nursing and residential care facilities,Hazelmere Lodge Ltd.,Surrey,5915004.0
49.224896,-123.051,health,Nursing and residential care facilities,Health and Home Care Society of British Columbia,Vancouver,5915022.0
49.184268,-123.09342,health,Ambulatory health care services,Healthvue Medical Clinic,Richmond,5915015.0
49.106097,-122.662619,health,Ambulatory health care services,Healthway Medical Clinic,Langley,5915002.0
49.218204,-122.955384,health,Ambulatory health care services,Highgate Medical Clinic,Burnaby,5915025.0
49.195422,-122.873663,health,Nursing and residential care facilities,Hillside Lodge Ltd,Surrey,5915004.0
49.031121,-122.798056,health,Ambulatory health care services,Hilltop Medical Clinic,Surrey,5915004.0
49.202605,-122.847214,health,Nursing and residential care facilities,Hilton Villa Care Centre,Surrey,5915004.0
49.22274,-122.947842,health,Nursing and residential care facilities,Holly,Burnaby,5915025.0
49.194299,-122.818758,health,Nursing and residential care facilities,Holly Park House,Surrey,5915004.0
49.32990820000001,-123.167157,health,Nursing and residential care facilities,Hollyburn House,West Vancouver,5915055.0
49.1934432,-123.1089233,health,Nursing and residential care facilities,Horizon House,Richmond,5915015.0
49.071478000000006,-123.023601,health,Nursing and residential care facilities,House 4,Delta,5915011.0
49.0848919,-122.669698,health,Nursing and residential care facilities,Hunter Park Residence,Langley,5915002.0
49.319278,-123.071895,health,Ambulatory health care services,Ihealthmd Medical Centre,North Vancouver,5915051.0
49.3354367,-123.1356688,health,Nursing and residential care facilities,Inglewood Care Centre,West Vancouver,5915055.0
49.2714141,-122.7678473,health,Nursing and residential care facilities,Innervisions Recovery Society - 2,Port Coquitlam,5915039.0
49.2202573,-122.6312954,health,Nursing and residential care facilities,Innervisions Recovery Society Hannah House,Maple Ridge,5915075.0
49.324316,-123.105667,health,Ambulatory health care services,Integrated Wellness Medical Clinic,North Vancouver,5915046.0
49.08688400000001,-123.060087,health,Nursing and residential care facilities,Irene Thomas Hospice,Delta,5915011.0
49.225261,-123.003865,health,Ambulatory health care services,j-Von Medical Centre,Burnaby,5915025.0
49.0538233,-122.4630403,health,Nursing and residential care facilities,Jackman Manor,Langley,5915001.0
49.092333,-122.660147,health,Nursing and residential care facilities,Jans Place,Langley,5915002.0
49.21223300000001,-123.06653020000002,health,Nursing and residential care facilities,Jasper Crescent Care Home,Vancouver,5915022.0
49.179456,-122.833248,health,Hospitals,Jim Pattison Outpatient Care and Surgery Centre,Surrey,5915004.0
49.2682035,-123.0330655,health,Nursing and residential care facilities,Journeys,Vancouver,5915022.0
49.3260053,-123.0797408,health,Nursing and residential care facilities,Kaspar House,North Vancouver,5915051.0
